"Timestamp","DOI","IP identifier","User identifier","Country according to GeoIP","City according to GeoIP","Latitude","Longitude"
"2017-08-11 23:18:18","10.1126/science.128.3326.691",873107,28711686,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 23:39:40","10.1103/PhysRevB.84.184529",2696813,27589568,"Canada","Toronto","43.653226","-79.3831843"
"2017-01-23 23:25:44","10.2979/vic.2010.52.4.651",10,2014816,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 22:43:55","10.1063/1.2123369",5999230,27583399,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-27 23:53:16","10.1080/15411796.2017.1297620",13027668,1318766,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-25 01:40:44","10.1093/beheco/arx008",10886476,31185365,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-18 07:42:26","10.1002/dap.30253",6039358,11308208,"Canada","Toronto","43.653226","-79.3831843"
"2017-01-06 00:48:18","10.1525/rep.2009.108.1.1",279907,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-02 12:35:39","10.1021/la501287v",3143523,9176378,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-22 23:41:09","10.1017/S0033291715002317",10231670,23345460,"Canada","Petrolia","42.8818379","-82.1444338"
"2017-09-07 20:37:53","10.1126/science.9.223.511",645245,33559364,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 07:01:27","10.1002/dap.30253",5994420,11305279,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-08 05:05:47","10.1177/0269881110379283",6473337,8323184,"Canada","Timmins","48.4758208","-81.3304953"
"2017-06-07 02:21:28","10.1007/s11191-013-9647-9",8016991,13931938,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-27 17:59:46","10.2307/488622",4680139,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-09-07 20:48:09","10.1016/0009-2509(81)80026-7",4058231,33560953,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-13 19:52:04","10.1126/science.aaa9092",412822,10694862,"Canada","Beaconsfield","45.4309308","-73.8682835"
"2017-05-05 04:01:16","10.1111/hypa.12327",6298648,9501326,"Canada","Kingston","44.2311717","-76.4859544"
"2017-08-06 23:46:37","10.1103/PhysRevB.84.184529",1628843,27590553,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-23 22:44:55","10.1126/science.aaa9092",7299593,11990493,"Canada","Saguenay","48.4280529","-71.0684923"
"2017-05-03 11:57:23","10.1021/jp809992g",5995039,9303126,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 01:58:31","10.1002/dap.30253",94399,11286464,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 22:36:28","10.1021/ja025109g",2239451,9372556,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 13:20:54","10.1021/jp809992g",2038408,9312671,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-05 03:53:39","10.1093/beheco/arx008",1957570,33033404,"Canada","Vancouver","49.2827291","-123.1207375"
"2017-05-18 03:05:40","10.1002/dap.30253",873107,11289637,"Canada","Toronto","43.653226","-79.3831843"
"2017-04-05 22:46:45","10.1016/0005-1098(78)90088-2",3146979,4572853,"Canada","Trois-Rivières","46.3546803","-72.5837866"
"2017-08-22 00:02:01","10.1093/beheco/arx008",7898046,30523121,"Canada","Squamish","49.7016339","-123.1558121"
"2017-01-11 18:28:14","10.1073/pnas.0903485106",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-23 03:18:40","10.1111/j.1365-2648.2007.04553.x",11777986,30760565,"Canada","Bracebridge","45.0389565","-79.3078787"
"2017-09-20 01:15:59","10.1246/cl.1986.369",3419910,35444745,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 10:43:37","10.1021/la5012499",6039836,9163668,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-24 14:50:19","10.1161/CIRCULATIONAHA.107.720300",7326920,39817,"Canada","Toronto","43.6689775","-79.2902133"
"2017-05-03 11:06:48","10.1021/jp809992g",5996350,9296438,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-12 22:35:16","10.1080/09581596.2014.904039",1599057,5631392,"Canada","Hamilton","43.2500208","-79.8660914"
"2017-07-27 02:03:26","10.1126/science.aaa9092",412822,24331499,"Canada","Beaconsfield","45.4309308","-73.8682835"
"2017-05-03 03:00:21","10.1149/1.2069301",5993951,9246419,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 10:51:44","10.1021/jp809992g",5999230,9294266,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 02:36:17","10.1149/1.2069301",6033232,9245464,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-27 00:32:17","10.1002/14651858.CD003392.pub2",8063556,24319850,"Canada","Kirkland","45.4560415","-73.8623337"
"2017-05-03 05:50:26","10.1021/jp809992g",3539311,9261925,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 07:26:06","10.1021/la501629n",6040095,9146176,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 07:41:20","10.1002/dap.30253",376168,11308053,"Canada","Toronto","43.653226","-79.3831843"
"2017-04-03 02:56:14","10.1067/mhl.2002.122821",4790197,7276507,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-14 07:15:26","10.1080/14616700802114217",3911994,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-01-27 15:53:43","10.1161/CIRCULATIONAHA.107.720300",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-05 17:10:01","10.1073/pnas.0903485106",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 23:37:06","10.1103/PhysRevB.84.184529",4131602,27589323,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-14 01:45:57","10.1093/beheco/arx008",8987973,8268417,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-02 10:30:03","10.1021/la501330j",2623124,9162035,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 05:26:23","10.1021/jp809992g",5995285,9259033,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-29 19:48:28","10.2307/488622",4711890,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-06-07 21:07:19","10.1175/JCLI-D-16-0526.1",8060551,14071007,"Canada","Richmond Hill","43.8828401","-79.4402808"
"2017-11-16 20:03:45","10.1093/beheco/arx008",2563589,40830364,"Canada","Whistler","50.1163196","-122.9573563"
"2017-03-02 00:48:54","10.2989/SALALS.2008.26.2.8.572",205635,4752123,"Canada","Vancouver","49.2827291","-123.1207375"
"2017-09-07 16:03:59","10.1063/1.107646",5994619,33518355,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 16:31:12","10.1063/1.107646",2457885,33522814,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 07:46:17","10.1103/PhysRevB.26.1148",5994600,19884200,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-08 04:48:36","10.1175/JCLI-D-16-0526.1",8077319,14117710,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 12:02:12","10.1021/la501287v",6040188,9172609,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-12 16:05:38","10.1038/nmeth.1515",3714022,3010819,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 20:02:17","10.1103/PhysRevB.84.184529",1163627,27560230,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 16:43:06","10.1103/PhysRevB.85.014503",7706586,33524719,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-05-02 06:30:48","10.1021/la500256a",6040789,9142923,"Canada","Toronto","43.653226","-79.3831843"
"2017-10-01 10:11:09","10.1021/jp051004z",288157,37701206,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-17 00:40:08","10.1093/beheco/arx008",7898046,21799836,"Canada","Squamish","49.7016339","-123.1558121"
"2017-09-03 19:24:03","10.2136/sssaj1995.03615995005900050039x",12140746,32811105,"Canada","Salmon River","44.050877","-66.161074"
"2017-05-03 08:37:21","10.1021/jp809992g",3378511,9278040,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 22:20:41","10.1149/1.1592373",789000,9112023,"Canada","Calgary","51.0486151","-114.0708459"
"2017-05-30 19:05:06","10.1038/nature18309",7326920,39817,"Canada","Toronto","43.6689775","-79.2902133"
"2017-06-03 01:58:41","10.1002/wcc.81",7815067,13324042,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-28 14:22:00","10.1063/1.4944881",5222695,17088374,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-07-16 10:47:06","10.1002/jcc.24738",5136413,21662036,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 23:30:02","10.1103/PhysRevB.84.184529",1542714,27588639,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 21:28:49","10.1103/PhysRevB.55.3128",5994364,27572878,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 06:55:20","10.1002/dap.30253",5994361,11304803,"Canada","Toronto","43.653226","-79.3831843"
"2017-10-05 06:22:33","10.1177/109467059800100102",4969381,7266662,"Canada","Winnipeg","49.895136","-97.1383744"
"2017-04-06 01:36:32","10.1001/archpsyc.1993.01820160076009",5158567,7567060,"Canada","Toronto","43.653226","-79.3831843"
"2017-01-23 23:46:26","10.2307/1921336",10,2015877,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 15:06:58","10.1021/jp809992g",5994361,9323086,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 12:06:44","10.1149/1.2069301",6039526,9304363,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 23:46:19","10.1149/1.2430313",941416,9378321,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 19:12:05","10.1016/S0016-0032(40)91010-9",5161472,33548576,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 10:10:22","10.1021/jp809992g",216939,9288830,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 23:46:25","10.1149/1.2430313",376168,9378332,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-29 17:20:44","10.1246/cl.1975.849",3374680,37511252,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-14 04:44:59","10.1614/IPSM-D-15-00005.1",9283010,21059808,"Canada","Toronto","43.6689775","-79.2902133"
"2017-04-09 17:59:01","10.1002/chem.201404383",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 06:31:06","10.1021/la500256a",6039278,9142951,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-19 20:43:15","10.1002/14651858.CD003392.pub2",7809386,15852621,"Canada","Boucherville","45.5913698","-73.4364097"
"2017-08-06 23:02:39","10.1103/PhysRevB.47.14440",5996709,27585602,"Canada","Mississauga","43.5890452","-79.6441198"
"2017-05-18 06:30:38","10.1002/dap.30253",1201085,11303382,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-03 17:07:57","10.1145/1198555.1198722",9263213,18520826,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-07 21:46:29","10.1016/0378-7753(93)01835-6",3146979,4572853,"Canada","Trois-Rivières","46.3546803","-72.5837866"
"2017-09-07 07:57:00","10.1149/1.2921540",5171183,33446154,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-19 15:52:02","10.1525/rep.2009.108.1.1",9564018,424236,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 23:14:31","10.1080/14786443308648098",5794879,33580003,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 07:10:11","10.1002/dap.30253",4301128,33441011,"Canada","Toronto","43.653226","-79.3831843"
"2017-12-01 02:14:56","10.1139/f71-253",15107769,42927153,"Canada","Baie-Comeau","49.2212971","-68.1503944"
"2017-02-23 01:40:50","10.1038/nmeth.1515",2827512,3010819,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-31 13:53:52","10.1002/anie.201605430",5136413,25518498,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 07:26:11","10.1021/la501629n",6039886,9146184,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 08:46:56","10.1063/1.105148",5995039,19893553,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 04:51:24","10.1002/dap.30253",5136413,11296487,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 23:26:55","10.1039/b510365g",5993921,9234603,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-30 02:27:00","10.1162/isec.23.3.43",13561845,37554978,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-03 14:40:01","10.1021/jp809992g",4341000,9320217,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-12 04:10:17","10.1246/bcsj.49.2384",2123860,34193626,"Canada","Mississauga","43.5890452","-79.6441198"
"2017-08-12 22:35:09","10.1063/1.1392379",5994866,28915721,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 20:41:03","10.1002/anie.201605430",5086230,9360225,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 06:36:43","10.1021/jp809992g",1201085,9266560,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 16:03:20","10.1016/S2213-2600(15)00043-0",281128,33518244,"Canada","Perth","44.8988097","-76.2485592"
"2017-03-24 20:06:01","10.1093/hwj/dbv018",985827,5160859,"Canada","Vancouver","49.2827291","-123.1207375"
"2017-09-13 03:28:23","10.1162/isec.23.3.43",11959560,34324951,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-18 08:05:42","10.1002/dap.30253",1201085,11309613,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-18 03:43:34","10.1093/beheco/arx008",8541997,15626556,"Canada","Squamish","49.7016339","-123.1558121"
"2017-02-24 02:32:57","10.1006/gcen.1994.1160",1744970,4295956,"Canada","Moncton","46.0878165","-64.7782313"
"2017-05-02 23:46:50","10.1149/1.2085905",6033232,9236014,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 06:31:33","10.1021/la500256a",6018251,9142986,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 03:07:02","10.1002/dap.30253",5996350,11289716,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-12 21:20:54","10.1039/c3tb90082g",5692170,28906985,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-03 08:24:08","10.1016/S2214-109X(16)30188-7",112543,4862652,"Canada","Montreal","45.5016889","-73.567256"
"2017-06-27 19:16:31","10.1093/hwj/dbv018",8985033,177114,"Canada","Toronto","43.6689775","-79.2902133"
"2017-09-07 22:09:02","10.1021/ed004p84",5994361,33571621,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-23 06:21:26","10.1016/0006-8993(77)90423-1",8793816,16365768,"Canada","Montreal","45.5016889","-73.567256"
"2017-09-23 00:34:15","10.1175/JCLI-D-16-0526.1",13348696,35979112,"Canada","Markham","43.8561002","-79.3370188"
"2017-09-07 20:58:27","10.1111/j.1467-8535.2010.01102.x",5086230,33562601,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 23:11:07","10.1149/1.2430313",3934728,9375445,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-12 19:40:55","10.1002/pen.760280404",5994619,28895303,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-12 10:12:02","10.1093/beheco/arx008",6476470,14714042,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-03 22:46:35","10.1149/1.2430313",305038,9373450,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 08:43:57","10.1063/1.105148",858831,19893047,"Canada","Toronto","43.653226","-79.3831843"
"2017-12-06 21:45:34","10.1080/1028415X.2017.1317395",261838,43748097,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-21 04:09:44","10.1016/0026-0495(88)90167-9",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-12 23:22:03","10.1002/pen.760280404",2123860,28920987,"Canada","Mississauga","43.5890452","-79.6441198"
"2017-08-22 22:34:46","10.1093/beheco/arx008",7898046,30725504,"Canada","Squamish","49.7016339","-123.1558121"
"2017-06-28 14:35:30","10.1063/1.4944881",1358764,17092005,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 14:55:36","10.1021/jp809992g",469912,9321878,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 11:15:48","10.1021/la5004484",2434292,9167259,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 19:10:13","10.1016/S0016-0032(40)91010-9",5994268,33548254,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-21 15:36:17","10.1038/nrm3721",4340605,3247788,"Canada","Sherbrooke","45.4009928","-71.8824288"
"2017-09-12 05:28:42","10.1246/bcsj.29.686",5995383,34199952,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-07-09 09:53:16","10.1149/06411.0255ecst",4301128,19904702,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-11 13:57:34","10.1038/nri.2015.9",11083834,11946219,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-11 06:04:57","10.1093/beheco/arx008",10442142,28547481,"Canada","Squamish","49.7016339","-123.1558121"
"2017-02-02 17:13:30","10.3233/BMR-150500",143957,203835,"Canada","Calgary","51.0486151","-114.0708459"
"2017-09-07 21:59:40","10.1021/ed006p1797",5994611,33570493,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-04 00:38:29","10.1149/1.2430313",5994364,9381939,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-27 11:03:32","10.1145/954587.954588",11991228,31579908,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-18 03:06:50","10.1002/dap.30253",4131602,11289696,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 07:47:18","10.1021/la500161e",5988413,9147628,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-02 11:17:52","10.1103/PhysRevLett.98.068103",2077248,4785774,"Canada","Diamond City","49.797815","-112.846476"
"2017-09-17 05:28:45","10.1002/pen.24509",941416,34955816,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 08:35:47","10.1021/jp809992g",940544,9277826,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 08:19:18","10.1021/jp809992g",5926642,9276000,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-26 15:54:53","10.1161/CIRCULATIONAHA.107.720300",7326920,39817,"Canada","Toronto","43.6689775","-79.2902133"
"2017-09-06 08:23:43","10.1246/cl.1986.369",4058231,33254289,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 08:37:07","10.1021/jp809992g",5995306,9278012,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 23:24:19","10.1093/beheco/arx008",1962509,33581160,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-12 23:21:30","10.1002/pen.760280404",5998437,28920892,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-20 17:52:37","10.1111/j.1472-8206.2004.00275.x",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-15 05:20:22","10.1016/S0002-9343(99)00261-2",11099537,39817,"Canada","Vancouver","49.2827291","-123.1207375"
"2017-09-29 15:27:07","10.1021/jp011934s",1163627,37496052,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 22:55:35","10.1039/b510365g",6040188,9232170,"Canada","Toronto","43.653226","-79.3831843"
"2017-10-01 14:58:47","10.1021/jp9813342",5995039,37728730,"Canada","Toronto","43.653226","-79.3831843"
"2017-11-15 20:50:45","10.1093/beheco/arx008",1962509,40684577,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 09:30:00","10.1063/1.4913415",5997230,19900798,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 08:27:48","10.1039/C6TA10066J",4984639,19890653,"Canada","Toronto","43.653226","-79.3831843"
"2017-12-06 22:49:17","10.1080/1028415X.2017.1317395",16369126,43745759,"Canada","Prince George","53.9170641","-122.7496693"
"2017-09-07 17:01:36","10.1103/PhysRevB.85.014503",94399,33527740,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-06 14:55:21","10.1016/S2213-2600(15)00043-0",4882334,33314082,"Canada","Perth","44.8988097","-76.2485592"
"2017-07-09 07:14:38","10.1021/j150610a026",2239451,19879977,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-20 18:06:50","10.1586/17512433.2015.1012494",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-26 06:28:05","10.2307/1547968",4592725,6734515,"Canada","Toronto","43.6689775","-79.2902133"
"2017-03-07 05:38:41","10.1525/rep.2009.108.1.1",3401804,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-09-07 13:29:03","10.1021/j100552a012",4131602,33495138,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 22:11:36","10.1021/ja025109g",5136413,9370112,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-25 18:12:35","10.1038/nrmicro3028",278866,31313073,"Canada","Perth","44.8988097","-76.2485592"
"2017-05-03 09:07:16","10.1021/jp809992g",216939,9281443,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-15 18:13:20","10.1046/j.1365-2796.2000.00630.x",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-08 16:17:33","10.1038/ni.2032",2885892,28848987,"Canada","St. John's","47.5605413","-52.7128315"
"2017-06-01 16:33:19","10.2307/488622",7698643,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-02 23:12:37","10.1039/b510365g",6039311,9233544,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 15:28:03","10.1021/jp809992g",216939,9325328,"Canada","Toronto","43.653226","-79.3831843"
"2017-02-24 06:26:34","10.1016/S2214-109X(16)30188-7",226875,4306305,"Canada","Montreal","45.5016889","-73.567256"
"2017-08-09 05:21:03","10.1093/beheco/arx008",10442142,28067653,"Canada","Squamish","49.7016339","-123.1558121"
"2017-09-12 00:40:51","10.1246/bcsj.29.686",5998246,34181193,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-12 05:05:58","10.1093/beheco/arx008",6476470,20448353,"Canada","Squamish","49.7016339","-123.1558121"
"2017-08-26 15:44:50","10.1037/0003-066X.60.6.581",11956062,31475642,"Canada","Markham","43.8561002","-79.3370188"
"2017-05-03 13:33:16","10.1021/jp809992g",5995224,9313945,"Canada","Toronto","43.653226","-79.3831843"
"2017-01-24 00:47:37","10.2979/victorianstudies.55.3.565",10,2019269,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 07:25:26","10.1021/jp809992g",5997000,9270919,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 23:50:14","10.1063/1.454552",5995278,27591100,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 22:36:27","10.1039/C6RA18897D",6039311,9230759,"Canada","Toronto","43.653226","-79.3831843"
"2017-12-07 01:57:06","10.1080/1028415X.2017.1317395",16377421,43760811,"Canada","Port Coquitlam","49.2628382","-122.7810708"
"2017-05-03 11:06:53","10.1021/jp809992g",1502916,9296453,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 14:13:57","10.1021/jp809992g",4301128,9317867,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 19:19:52","10.1002/anie.201605430",5994611,9351155,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 21:18:25","10.1002/anie.201605430",1507322,9364293,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 15:59:07","10.1063/1.1672915",3218606,33517526,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-03 12:29:57","10.1017/S1049096516001633",2556022,18461400,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-03 20:01:22","10.1111/hypa.12327",6228467,9356053,"Canada","Waterloo","43.4642578","-80.5204096"
"2017-05-03 15:27:34","10.1021/jp809992g",5995383,9325254,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-05-03 12:44:48","10.1021/jp809992g",934350,9308843,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 23:54:56","10.1103/PhysRevB.89.144414",4598906,27591678,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-11 03:49:15","10.1126/science.aaa9092",412822,14540856,"Canada","Beaconsfield","45.4309308","-73.8682835"
"2017-07-09 08:42:09","10.1063/1.105148",4559752,19892747,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-05-03 07:59:42","10.1149/1.2069301",6040472,9274329,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 11:06:12","10.1149/1.2069301",6040188,9296323,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 10:20:18","10.1021/jp809992g",5995224,9289917,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-28 01:47:34","10.1063/1.4944881",4401902,17035127,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-26 06:26:03","10.2307/1547968",4592676,6734443,"Canada","Ville de Québec","46.8138783","-71.2079809"
"2017-07-09 11:43:28","10.1111/j.1467-8527.2006.339_7.x",5996271,19923412,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 01:59:03","10.1002/dap.30253",6039374,11286501,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-15 18:17:52","10.1038/nature18309",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-26 04:02:35","10.1017/S1049096516001633",10391924,24092359,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-15 02:05:09","10.1093/beheco/arx008",7898046,29319758,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-03 11:06:15","10.1149/1.2069301",6039911,9296334,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-11 23:14:20","10.1246/cl.1986.369",5995278,34174095,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-06 15:33:03","10.1016/0026-0495(88)90167-9",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 06:30:36","10.1021/la500256a",5993921,9142905,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-28 01:55:44","10.1063/1.4944881",5998246,17036113,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 12:29:03","10.1021/jp809992g",5994420,9306884,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 15:11:38","10.1149/1.2069301",6040095,9323620,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-28 01:39:49","10.1063/1.4944881",5995337,17034231,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 07:41:53","10.1021/jp809992g",1163627,9272387,"Canada","Toronto","43.653226","-79.3831843"
"2017-04-11 18:07:17","10.1016/0026-0495(88)90167-9",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-25 05:41:32","10.1162/isec.23.3.43",13246387,36637445,"Canada","Oshawa","43.8970929","-78.8657912"
"2017-07-01 01:11:39","10.1002/14651858.CD003392.pub2",7809386,17769679,"Canada","Boucherville","45.5913698","-73.4364097"
"2017-05-06 15:33:22","10.1086/302365",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-16 15:26:05","10.1086/302365",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-10-03 18:48:54","10.1093/beheco/arx008",1957570,37998024,"Canada","Vancouver","49.2827291","-123.1207375"
"2017-07-03 14:45:50","10.1007/s11191-013-9647-9",9230743,13931938,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-12 22:28:14","10.1063/1.1392379",5999878,28915016,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 22:57:16","10.1039/b510365g",6039317,9232278,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 18:21:55","10.1063/1.454552",3218606,27543297,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-29 16:31:46","10.1021/jp055225g",94399,37504174,"Canada","Toronto","43.653226","-79.3831843"
"2017-01-24 00:43:12","10.2979/victorianstudies.55.3.565",10,2019011,"Canada","Toronto","43.653226","-79.3831843"
